"business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes__AgesAllowed","attributes__AcceptsInsurance","attributes","attributes__Alcohol","attributes__Ambience","attributes__BYOB","attributes__BYOBCorkage","attributes__BestNights","attributes__BikeParking","attributes__BusinessAcceptsBitcoin","attributes__BusinessAcceptsCreditCards","attributes__BusinessParking","attributes__ByAppointmentOnly","attributes__Caters","attributes__CoatCheck","attributes__Corkage","attributes__DogsAllowed","attributes__DriveThru","attributes__GoodForDancing","attributes__GoodForKids","attributes__HairSpecializesIn","attributes__GoodForMeal","attributes__HappyHour","attributes__HasTV","attributes__Music","attributes__NoiseLevel","attributes__Open24Hours","attributes__OutdoorSeating","attributes__RestaurantsAttire","attributes__RestaurantsCounterService","attributes__RestaurantsDelivery","attributes__RestaurantsGoodForGroups","attributes__RestaurantsPriceRange2","attributes__RestaurantsReservations","attributes__RestaurantsTableService","attributes__RestaurantsTakeOut","attributes__Smoking","attributes__WheelchairAccessible","attributes__WiFi","categories","hours","hours__Monday","hours__Tuesday","hours__Wednesday","hours__Thursday","hours__Friday","hours__Saturday","hours__Sunday"
"3F3At4YBSHEnG7uMinQPnQ","Vocelli Pizza","","2011 Waverly Ave","Swissvale","PA","15218","40.4219149","-79.8863458","2.5","10","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","","","True","","","","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","","","average","","False","casual","","True","True","1","True","False","True","","","","Pizza, Restaurants","","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0"
"aFJYPxKQbAt-0iBtOPNpuQ","Labcorp","","14044 W Camelback Rd","Litchfield Park","AZ","85340","33.5093304","-112.3621335","1.5","6","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Diagnostic Services, Health & Medical","null","","","","","","",""
"cnccLzpxDEo2Vi1XzJ_JLQ","Real Canadian Superstore","","20 Heritage Meadows Way SE, Suite 100","Calgary","AB","T2H 3C1","50.9864370924","-114.041924805","3.0","24","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","True","","","","","","","","","","","","","","","","","","","2","","","True","","True","","Grocery, Food","","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0"
"Pt62SfkJSB9S8KQZwNueew","Ariadne Hair & Esthetics","","29 Crowfoot Rise NW","Calgary","AB","T3G 4P5","51.1258797","-114.211121","3.0","6","1","","","","","","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","False","","","","","","","True","","","","","","","","","","","","","2","","","","","True","","Beauty & Spas, Hair Removal, Hair Salons","","9:0-17:0","9:0-20:0","9:0-20:0","9:0-20:0","9:0-20:0","9:0-5:0",""
"DyW1TFRy_lnnmDkkOtKWHA","Hawks Landing Golf Club","Hawk's Landing","88 Hawks Landing Cir","Verona","WI","53593","43.0345605","-89.5438796","3.5","3","1","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","Active Life, Golf","null","","","","","","",""
"Ufo0Papm3oyoCfBvnsJH7g","Bonbon Pastry and Cafe","Ohio City","2549 Lorain Ave","Cleveland","OH","44113","41.4836888","-81.7041","3.5","222","0","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","True","","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","True","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}","","False","","average","","False","casual","","False","False","2","False","True","True","","True","free","Restaurants, Food, Bakeries, Desserts, Breakfast & Brunch","","6:30-15:0","6:30-15:0","6:30-15:0","6:30-15:0","6:30-15:0","7:0-15:0","8:0-15:0"
"BCOv3mXewNXrEJnNcuaZlg","Leander's Barber Shop","","9291 State Rt 14, Unit A","Streetsboro","OH","44241","41.2390767848","-81.3466894627","3.5","3","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Beauty & Spas, Barbers","null","","","","","","",""
"dUeEAGxEwMv1Tafj6yr1BA","Crazy Mocha","The Hill District","1836 Centre Ave","Pittsburgh","PA","15219","40.4425968","-79.9822921","5.0","3","1","","","","","","","","","","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","","","","","","","","","","","","","","","","","Food, Cafes, Coffee & Tea, Restaurants","","7:0-19:0","7:0-19:0","7:0-19:0","7:0-19:0","7:0-19:0","8:0-16:0","8:0-14:0"
"h4ArG54vEn4ZsSOgXAj0xQ","Oliver's Plumbing","","","Sun Prairie","WI","53590","43.1836046","-89.2137254","3.5","3","1","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Plumbing, Home Services, Contractors, Water Purification Services","","8:0-16:30","8:0-16:30","8:0-16:30","8:0-16:30","8:0-16:30","",""
"V84XKSe9gMmky0sh1If_dA","Domino's Pizza","","3214 17 Ave SW","Calgary","AB","T3E 0B3","51.0380757","-114.1334855","1.5","3","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","True","False","","False","","True","","","","Restaurants, Pizza","","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-3:0","11:0-3:0","11:0-2:0"
"3hiihDBJJCpMgoN74Jt8FA","BMW Canbec","Mont-Royal","4090 Rue Jean-Talon W","Montréal","QC","H4P 1V5","45.5002854","-73.64646","2.0","5","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Car Dealers, Automotive","","7:30-21:0","7:30-21:0","7:30-21:0","7:30-21:0","7:30-21:0","",""
"OtYNEIUne2vpPBKEvOsx9g","Noma Hair & Skin Studio","","216 W N Main St","Waxhaw","NC","28173","34.9249883244","-80.7452738285","4.0","8","1","","","","","","","","","","","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","False","","","","","","","True","{'coloring': True, 'africanamerican': False, 'curly': True, 'perms': True, 'kids': True, 'extensions': True, 'asian': False, 'straightperms': True}","","","","","","","","","","","","3","","","","","True","","Beauty & Spas, Hair Salons, Skin Care","","9:0-19:0","9:0-19:0","9:0-19:0","9:0-19:0","9:0-19:0","9:0-16:0",""
"yOJrDZU5zkxJoZOJTZXLvQ","Michael Seiff, MD","Spring Valley","8530 W Sunset Rd, Ste 250","Las Vegas","NV","89113","36.0708145046","-115.2782516","4.0","7","1","","","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","Neurologist, Spine Surgeons, Cosmetic Surgeons, Doctors, Health & Medical","null","","","","","","",""
"lv5Bnqlt93NnvNJ2oNcQ8Q","Los Cucos Mexican Cafe","Spring Valley","7315 Arroyo Crossing Pkwy","Las Vegas","NV","89113","36.0618411","-115.2519912","4.0","313","1","","","","full_bar","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","True","False","","","","False","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}","True","True","{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}","average","","False","casual","","False","True","2","True","True","True","no","True","free","Restaurants, Bars, Nightlife, Caterers, Mexican, Tex-Mex, Event Planning & Services","","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","9:0-21:0"
"tX2AIWiPq565neflyBKLDw","Irene Voo, MD","Spring Valley","6970 S Cimarron Rd, Ste 200, Dignity Health St Rose Dominican Hospital","Las Vegas","NV","89113","36.0614372173","-115.269097028","4.5","6","1","","True","","","","","","","","","True","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","Doctors, Retina Specialists, Ophthalmologists, Health & Medical","","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","",""
"2uis_67hKg3ZvpwZhfm1JA","Magic Clean Carpet & Tile","","","Paradise Valley","AZ","85253","33.5388471","-111.9641728","2.5","7","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Home Services, Carpet Cleaning, Local Services","","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0"
"tPuLKvnKKtwF3RSns4vUfA","Fantastic Flea Market","Lakeview","1250 S Service Rd","Mississauga","ON","L5E 1V4","43.5932157","-79.5689242","3.5","8","1","","","","","","","","","False","","False","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","False","","","","","","","","","","","","","","","","","","","","2","","","","","","","Shopping, Antiques, Books, Mags, Music & Video, Vinyl Records, Thrift Stores","null","","","","","","",""
"w5eLKjDBu8N_tHtXKe4j-g","Ingrid's Lunch Box","Capitol","State St","Madison","WI","53703","43.0747905","-89.3908156","4.5","8","0","","","","none","","","","","","","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","","","","","","","","False","False","2","False","False","True","","True","","Food Stands, Restaurants","","11:0-14:0","11:0-14:0","11:0-14:0","11:0-14:0","11:0-14:0","6:0-13:0",""
"I14mCDV07Q_wYkWbdAcEjA","Lovebug Baby","Anthem","9911 S Eastern Ave, Ste 140","Las Vegas","NV","89183","36.00958","-115.117997","4.5","44","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","","","","","","","","","","","","","","","","2","","","","","True","","Accessories, Fashion, Baby Gear & Furniture, Children's Clothing, Shopping","","10:0-18:30","10:0-18:30","10:0-18:30","10:0-18:30","10:0-18:0","10:0-17:0","11:0-16:0"
"J8PbfZbU7XTs-h55ezuQcQ","CHANG HUA GARDEN","","811 S Gammon Rd","Fitchburg","WI","53719","43.0474061","-89.5026303","4.5","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casual","","","","","","","","","","","Chinese, Restaurants","","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","12:0-21:0"
"7-F98ovm0bmFoH6FmSefYQ","Deerfoot Car Wash","","1150 64 Avenue NE","Calgary","AB","T2E 7V8","51.1113605844","-114.03701057","2.5","3","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Auto Detailing, Automotive, Car Wash","null","","","","","","",""
"m-QJ5htl3uuB0BnfBNSTYQ","Hôtel Auberge Montréal Espace Confort","Ville-Marie","2050 Rue Saint-Denis","Montréal","QC","H2X 3K7","45.5161181","-73.5661258","4.0","11","1","","","","","","","","","","","True","","","","","","False","","","","","","","","","","","","","","","","1","","","","","","free","Hotels & Travel, Event Planning & Services, Bed & Breakfast, Hotels, Guest Houses","","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"C_DxGzZicTyhlegoj6JuDQ","Animal Emergency Clinic West","Puritas-Longmead","14000 Keystone Pkwy","Cleveland","OH","44135","41.421421","-81.792117","3.0","7","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Veterinarians, Pets","","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"9V3RPoF4bokzt0wz5QTxlg","JC Penney Salon","","1301 Center Rd","Avon","OH","44011","41.4708527","-82.0166107","1.5","3","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Beauty & Spas, Hair Salons","null","","","","","","",""
"SwCaLBrKwtuLwkoLP3LvCw","Abrazo West Campus","","13677 W McDowell Rd","Goodyear","AZ","85395","33.4625569","-112.3521489","2.5","78","1","","True","","","","","","","","","True","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","Emergency Rooms, Urgent Care, Health & Medical, Diagnostic Services, Hospitals, Diagnostic Imaging","null","","","","","","",""
"glI45bNmgyImCXQpOAaRYQ","Take 5 Oil Change","","6668 Mayfield Rd","Mayfield Heights","OH","44124","41.5197415","-81.4392047","4.5","6","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Automotive, Oil Change Stations, Smog Check Stations, Auto Repair, Gas Stations","","7:0-19:0","7:0-19:0","7:0-19:0","7:0-19:0","7:0-19:0","7:0-19:0","9:0-17:0"
"pO1lsp8c9aBVlKmn1L9mOg","Non Solo Pane","Dorval","455 Chemin Bord Du Lac","Dorval","QC","H9S 4M2","45.4406764","-73.7311873","4.0","4","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","True","","","","False","casual","","False","True","2","False","","True","","","no","Restaurants, Ice Cream & Frozen Yogurt, Italian, Food, Desserts, Bakeries","null","","","","","","",""
"sOJY_qnkmBttKnMR4yypaA","Rinas Psychic Studio","Scarborough","808 Midland Avenue","Scarborough","ON","M1K 4E7","43.7344962","-79.2581435","3.0","4","0","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Supernatural Readings, Life Coach, Professional Services, Arts & Entertainment, Career Counseling","","9:0-22:0","9:0-22:0","9:0-22:0","9:0-22:0","9:0-22:0","9:0-22:0","9:0-22:0"
"8EnvG3jDTLfh1LqTPOrqQA","Triomed","Notre-Dame-de-Grâce","5440 Chemin Queen Mary","Montréal","QC","H3X 1V6","45.4816022","-73.630283","2.0","3","1","","","","","","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","","","","","","","","","","","","","","","","","","","","2","","","","","","","Health & Medical, Naturopathic/Holistic, Beauty & Spas, Massage, Doctors","","9:0-18:0","9:0-18:0","9:0-18:0","9:0-18:0","9:0-18:0","9:0-18:0","9:0-18:0"
"tUd17dBQHhkfTrUNP_9h8A","Southwest Aquaculture","","1920 E 3rd St, Ste 14","Tempe","AZ","85281","33.4277492","-111.9043071","3.5","3","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Stores, Pet Services, Pets, Shopping","null","","","","","","",""
"s8-aBYSaPLR8wbfmnkqGWw","Booster Juice","","6990 Financial Dr, Unit 3","Mississauga","ON","L5N 8E8","43.610812","-79.7489863","3.5","11","1","","","","","","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","","","","","","","","","","","","","","","","3","","","","","","no","Food, Juice Bars & Smoothies","null","","","","","","",""
"0Y4_gGeft1BGkvgE1oCDRw","College Hunks Hauling Junk and Moving","","1701 W 10th St, Ste 26","Tempe","AZ","85281","33.418928","-111.966847","4.0","56","0","","","","","","","","","","","True","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","Local Services, Office Cleaning, Home Organization, Professional Services, Recycling Center, Movers, Home Services, Junk Removal & Hauling","","8:0-21:0","8:0-21:0","8:0-21:0","8:0-21:0","8:0-21:0","8:0-21:0","9:0-18:0"
"Fo7Z6EmENvwLA8_JFp4XaA","Las Vegas Party Bus","","1929 Western Ave","Las Vegas","NV","89102","36.1487623","-115.1641826","3.0","8","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Party Bus Rentals, Event Planning & Services","null","","","","","","",""
"R6cznooObGDV-_DU-uZViQ","Mercado Marimar","Burr Oaks","2102 S Park St","Madison","WI","53713","43.0431276","-89.3944959","4.5","24","1","","","","","","","","","False","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","","","","","","","","","","","","","","","","1","","","True","","","","Food, Grocery","null","","","","","","",""
"AJpt1hDQZppJZLzXvxyWhg","Leisure Concepts","Burr Oaks","2480 Perry St","Madison","WI","53713","43.0375602","-89.3969074","4.0","4","1","","","","","","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","","","","","","","","","","","","","","","","","Saunas, Hot Tub & Pool, Home & Garden, Shopping, Health & Medical","","10:0-18:0","10:0-18:0","10:0-18:0","10:0-18:0","10:0-18:0","10:0-15:0","10:0-15:0"
"Wy-T0riBDHOI93RhaJfbpw","Fitness 19 Pittsburgh","","1900 Greentree Rd","Pittsburgh","PA","15220","40.3950950733","-80.0670388888","3.0","12","1","","","","","","","","","False","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","False","","","","","","","True","","","","","","","","","","","","","","","","","","True","","Gyms, Fitness & Instruction, Trainers, Active Life","","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-21:0","8:0-20:0","8:0-20:0"
"7JPcocZoRjua4JwBd5ndPg","Villa Mia","","5922 Weddington Monroe Rd","Wesley Chapel","NC","28104","34.999927","-80.69944","3.5","14","0","","","","beer_and_wine","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","True","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","True","","average","","True","casual","","True","True","2","True","True","True","","","","Italian, Restaurants","","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","12:0-21:0"
